  0.144732117123390      ,  3.292835697150007E-002
  0.194507048665572      ,  3.286022524790227E-002
  0.194592204594399      ,  3.301152167211527E-002
  0.123916279768545      ,  3.273657758340845E-002
  0.320350789940949      ,  3.298621635418623E-002
  0.320215952100349      ,  3.315764614376451E-002
  0.124003211453113      ,  3.299628689458907E-002
  0.116127981358125      ,  3.261695750615079E-002
  0.115175334489582      ,  3.271507928178609E-002
  0.115248114130745      ,  3.293516613995946E-002
  0.115941705359216      ,  3.294295382732573E-002
  0.323656661733959      ,  3.277906824897560E-002
  0.585560679367247      ,  3.233368479525571E-002
  0.304344805959994      ,  3.254248706919611E-002
  0.194365149168057      ,  3.296611410705198E-002
  0.304034950257716      ,  3.283938762279174E-002
  0.585408647924686      ,  3.279087362775745E-002
  0.323934107780225      ,  3.294757052383931E-002
  0.125879476338682      ,  3.226797811934671E-002
  0.614791518356233      ,  3.241447943060328E-002
  0.614848850460286      ,  3.276393532028429E-002
  0.125611648014791      ,  3.306385738270048E-002
  0.120646131583139      ,  3.168150613925195E-002
  0.361936463792172      ,  3.210130746331523E-002
  0.304166093485124      ,  3.266677301775794E-002
  0.303882361753226      ,  3.275402212005171E-002
  0.362174932580607      ,  3.271985451748260E-002
  0.120263001882305      ,  3.307375234662118E-002
  0.151903495377405      ,  3.048660835870697E-002
  0.366265168401110      ,  3.157357160176565E-002
  0.157071533178434      ,  3.231851803943003E-002
  0.144841327524569      ,  3.240779120037464E-002
  0.111709391698982      ,  3.253164322687660E-002
  0.124006230056610      ,  3.279295437514620E-002
  0.111627673752814      ,  3.285986330058545E-002
  0.144968814228669      ,  3.289678956444627E-002
  0.157004681140234      ,  3.294676189935340E-002
  0.367212724908435      ,  3.303416290743673E-002
  0.149396822830772      ,  3.311901537528542E-002
  0.562703521500724      ,  3.049849760280925E-002
  0.134153965362573      ,  3.166213451596455E-002
  0.614287504333660      ,  3.259439574766491E-002
  0.613460231357566      ,  3.283391674226024E-002
  0.134106724482941      ,  3.273720411795903E-002
  0.545491476090989      ,  3.318481549221808E-002
  0.681695628065783      ,  3.038915837146867E-002
  0.682747379814924      ,  3.303036704413211E-002
  0.165064750270457      ,  2.146802815972724E-002
  0.352266579004592      ,  2.971073006909055E-002
  0.142327603573389      ,  3.118043212962659E-002
  0.124535311255456      ,  3.155603152641737E-002
  0.137569481730298      ,  3.200392943879436E-002
  0.585558350307335      ,  3.265252542684821E-002
  0.585797020421298      ,  3.275847623387501E-002
  0.137118681305721      ,  3.273784276947036E-002
  0.123919126473602      ,  3.293114430437959E-002
  0.141431478062588      ,  3.301702866465159E-002
  0.332386225767760      ,  3.312493044832696E-002
  0.137987139282028      ,  3.318729943996669E-002
  0.117821901771681      ,  3.352619722359302E-002
  0.116992665965543      ,  2.787566936596107E-002
  0.629216634210798      ,  3.051713440050730E-002
  0.390215495623654      ,  3.138090092327077E-002
  0.374511635524423      ,  3.144113710762887E-002
  0.144789348496619      ,  3.247652220193314E-002
  0.144788934272524      ,  3.275953798698897E-002
  0.374461607570521      ,  3.272844131971986E-002
  0.390358130673789      ,  3.278540176122084E-002
  0.629944686926109      ,  3.289938788170844E-002
  0.114011277581351      ,  3.305617573377294E-002
  0.113654607507262      ,  3.326315456559141E-002
  0.111183439020721      ,  3.417991760947225E-002
  0.144271268561969      ,  2.977345698838442E-002
  0.667748252820272      ,  3.079891481061876E-002
  0.661680425738661      ,  3.132738927321998E-002
  0.116016461014757      ,  3.254459088818534E-002
  0.662362896536076      ,  3.264128227657954E-002
  0.669684831315304      ,  3.277152313089685E-002
  0.141888896100942      ,  3.301245271562610E-002
  0.141404754946626      ,  3.331929179158309E-002
  0.112718112979474      ,  2.774648176867640E-002
  0.497043626563720      ,  3.012578197673607E-002
  0.678385289006970      ,  3.115792513578438E-002
  0.374428018241235      ,  3.189006884576506E-002
  0.374100627791693      ,  3.276040497480845E-002
  0.680021878625372      ,  3.292717043532185E-002
  0.500181147333094      ,  3.295836573480016E-002
  0.114106279949164      ,  3.309764812590307E-002
  0.496295122839789      ,  3.340645049381578E-002
  0.295018347030776      ,  5.866247042208758E-002
  0.576213959235312      ,  4.765310905537965E-002
  0.357148221342233      ,  2.793380476649522E-002
  0.118041366412386      ,  3.152286478887569E-002
  0.361963786981856      ,  3.240854782989873E-002
  0.361749126911363      ,  3.246459918674276E-002
  0.117782703457213      ,  3.274760951011361E-002
  0.332512942956953      ,  3.309518144073925E-002
  0.334255943683152      ,  3.325669673105915E-002
  0.111165554350262      ,  3.409612165613423E-002
  0.607268263403585      ,  3.120601197100745E-002
  0.600260656346217      ,  2.250411011495672E-002
  0.122793081832068      ,  3.123628994664459E-002
  0.134344022244048      ,  3.220074618133136E-002
  0.134121403494573      ,  3.266744441796712E-002
  0.123103246729838      ,  3.301875706458445E-002
  0.546090697562611      ,  3.298414769760702E-002
  0.546409693093221      ,  3.313032478646679E-002
  0.122302156640620      ,  3.345642774562573E-002
  0.117812454594976      ,  3.344081375644362E-002
  0.508506067175465      ,  2.761553183103609E-002
  0.376976993351594      ,  2.512838458654459E-002
  0.356883892632086      ,  2.622577258589490E-002
  0.140690145504089      ,  3.076643954714482E-002
  0.127300531109976      ,  3.155501817496267E-002
  0.118083386456397      ,  3.186146882521656E-002
  0.324144621623109      ,  3.218479140945721E-002
  0.117869096356709      ,  3.273865122995126E-002
  0.127642915100292      ,  3.293647500402657E-002
  0.140619821451431      ,  3.308016730091452E-002
  0.332161897312146      ,  3.311070033329514E-002
  0.332634310803366      ,  3.314574880720805E-002
